Variable,Condition,BR,Share,All,Bad,Good,Logit,GRP,Type,Bad share,Good share,Infomration Value,Share test,Bad share test,Population Stability Index_x,Population Stability Index for bads_x,Gini train,Gini test,R. Gini,Population Stability Index_y,Population Stability Index for bads_y
act_ccss_min_pninst,3.5 <= act_ccss_min_pninst < 11.5,0.7421965317919075,0.2166291009266216,865,642,223,1.057416239562677,0,INT,0.3154791154791155,0.1138917262512768,0.2052731210770418,0.1943127962085308,0.2904109589041096,0.002424989577570071,0.002074844013557452,0.3387473553969982,0.3528126519289616,0.0415214947301344,0.01484268367554671,0.01550058079620635
act_ccss_min_pninst,11.500 <= act_ccss_min_pninst,0.6597222222222222,0.03606311044327573,144,95,49,0.662055605306695,1,INT,0.04668304668304668,0.02502553626149132,0.01346309198266884,0.04383886255924171,0.06027397260273973,0.001514402602551875,0.003466191800194039,0.3387473553969982,0.3528126519289616,0.0415214947301344,0.01484268367554671,0.01550058079620635
act_ccss_min_pninst,act_ccss_min_pninst < 2.5,0.6562009419152276,0.1595291760581017,637,418,219,0.6464094853217763,2,INT,0.2054054054054054,0.1118488253319714,0.05682911900244655,0.1374407582938389,0.2164383561643836,0.003289698266841469,0.0005769721231531816,0.3387473553969982,0.3528126519289616,0.0415214947301344,0.01484268367554671,0.01550058079620635
act_ccss_min_pninst,2.5 <= act_ccss_min_pninst < 3.5,0.3873517786561265,0.2534435261707989,1012,392,620,-0.458457544436976,3,INT,0.1926289926289926,0.3166496424923391,0.06161676669117769,0.2985781990521327,0.2246575342465753,0.007394468851743182,0.004923977563114633,0.3387473553969982,0.3528126519289616,0.0415214947301344,0.01484268367554671,0.01550058079620635
act_ccss_min_pninst,act_ccss_min_pninst = Missing,0.3655430711610487,0.3343350864012021,1335,488,847,-0.5513852019446429,4,INT,0.2398034398034398,0.4325842696629214,0.1136966940297277,0.3258293838862559,0.2082191780821918,0.0002191243768401176,0.004458595296187042,0.3387473553969982,0.3528126519289616,0.0415214947301344,0.01484268367554671,0.01550058079620635
agr6_Mean_CMaxA_Due,0.917 <= agr6_Mean_CMaxA_Due,0.8198614318706697,0.1084397695967944,433,355,78,1.515407962425465,0,INT,0.1744471744471744,0.03983656792645557,0.1985375405740569,0.1184834123222749,0.2191780821917808,0.0008888620650593843,0.01020516248073483,0.3374651464539107,0.3820745274115596,0.1321895947667633,0.01214413178640415,0.01915200058008531
agr6_Mean_CMaxA_Due,0.75 <= agr6_Mean_CMaxA_Due < 0.917,0.7416974169741697,0.06786877034810919,271,201,70,1.054808734951623,1,INT,0.09877149877149877,0.03575076608784474,0.06393176535708846,0.04502369668246445,0.07397260273972603,0.009358274395112246,0.007161308256344874,0.3374651464539107,0.3820745274115596,0.1321895947667633,0.01214413178640415,0.01915200058008531
agr6_Mean_CMaxA_Due,0.417 <= agr6_Mean_CMaxA_Due < 0.75,0.6224961479198767,0.162534435261708,649,404,245,0.5001565067779628,2,INT,0.1985257985257985,0.1251276813074566,0.03385775247445815,0.1516587677725119,0.2027397260273973,0.0007527348295136343,8.846506646385184e-05,0.3374651464539107,0.3820745274115596,0.1321895947667633,0.01214413178640415,0.01915200058008531
agr6_Mean_CMaxA_Due,agr6_Mean_CMaxA_Due < 0.417,0.4562545191612437,0.3463561232156274,1383,631,752,-0.1754304359087484,3,INT,0.3100737100737101,0.3840653728294178,0.01582982240275584,0.3661137440758294,0.3041095890410959,0.001095777036342651,0.0001157969532931679,0.3374651464539107,0.3820745274115596,0.1321895947667633,0.01214413178640415,0.01915200058008531
agr6_Mean_CMaxA_Due,agr6_Mean_CMaxA_Due = Missing,0.3532219570405728,0.3148009015777611,1257,444,813,-0.6049064448916085,4,INT,0.2181818181818182,0.4152196118488253,0.1267468072008508,0.3187203791469194,0.2,4.848346037623706e-05,0.001581267823248592,0.3374651464539107,0.3820745274115596,0.1321895947667633,0.01214413178640415,0.01915200058008531
ags6_Mean_CMaxC_Due,0.708 <= ags6_Mean_CMaxC_Due,0.7813822284908322,0.1775607312797395,709,554,155,1.273739105172354,0,INT,0.2722358722358723,0.07916241062308478,0.2383051922295752,0.1646919431279621,0.2958904109589041,0.0009676299189007968,0.001970208516336322,0.335750264146587,0.4012640489604484,0.1951265324552608,0.006970446485873608,0.00625408407808732
ags6_Mean_CMaxC_Due,0.367 <= ags6_Mean_CMaxC_Due < 0.708,0.6209048361934477,0.1605309291259704,641,398,243,0.49339040167759,1,INT,0.1955773955773956,0.1241062308478039,0.03248536154667903,0.1552132701421801,0.210958904109589,0.0001790200153282725,0.001163917191909566,0.335750264146587,0.4012640489604484,0.1951265324552608,0.006970446485873608,0.00625408407808732
ags6_Mean_CMaxC_Due,0.183 <= ags6_Mean_CMaxC_Due < 0.367,0.5167958656330749,0.09691960931630353,387,200,187,0.06720871493410972,2,INT,0.09828009828009827,0.09550561797752809,7.936940976176507e-05,0.08293838862559241,0.09315068493150686,0.002175619171345062,0.0002746653467008473,0.335750264146587,0.4012640489604484,0.1951265324552608,0.006970446485873608,0.00625408407808732
ags6_Mean_CMaxC_Due,ags6_Mean_CMaxC_Due < 0.183,0.437888198757764,0.2419233658903081,966,423,543,-0.2497370886431116,3,INT,0.2078624078624079,0.2773237997957099,0.02001800687174567,0.2725118483412322,0.1945205479452055,0.003640479299644631,0.0008846397211954668,0.335750264146587,0.4012640489604484,0.1951265324552608,0.006970446485873608,0.00625408407808732
ags6_Mean_CMaxC_Due,ags6_Mean_CMaxC_Due = Missing,0.3565891472868217,0.3230653643876784,1290,460,830,-0.5901991143981428,4,INT,0.2260442260442261,0.4239019407558733,0.1243664479830052,0.3246445497630332,0.2054794520547945,7.698080654845089e-06,0.001960653301945119,0.335750264146587,0.4012640489604484,0.1951265324552608,0.006970446485873608,0.00625408407808732
act_ccss_cc,0.748 <= act_ccss_cc < 0.981,0.7388429752066116,0.1515151515151515,605,447,158,1.039963152389031,0,INT,0.2196560196560197,0.08069458631256383,0.1390459173357858,0.1563981042654028,0.2027397260273973,0.0001547822012926107,0.001355025385421786,0.3317392515553907,0.257396974290045,0.2240985259259642,0.06594841226339736,0.1065078219537246
act_ccss_cc,act_ccss_cc < 0.748,0.6352636127917026,0.2897570748810418,1157,735,422,0.5548650842644408,1,INT,0.3611793611793612,0.2155260469867211,0.07517253034954632,0.2014218009478673,0.2767123287671233,0.03210902294576402,0.02249456318941838,0.3317392515553907,0.257396974290045,0.2240985259259642,0.06594841226339736,0.1065078219537246
act_ccss_cc,0.981 <= act_ccss_cc < 1.369,0.4512987012987013,0.1542699724517906,616,278,338,-0.1954247179381607,2,INT,0.1366093366093366,0.1726251276813074,0.008422092213428914,0.2049763033175356,0.2191780821917808,0.01440211821529656,0.03901238349673093,0.3317392515553907,0.257396974290045,0.2240985259259642,0.06594841226339736,0.1065078219537246
act_ccss_cc,act_ccss_cc = Missing,0.3655430711610487,0.3343350864012021,1335,488,847,-0.5513852019446429,3,INT,0.2398034398034398,0.4325842696629214,0.1136966940297277,0.3258293838862559,0.2082191780821918,0.0002191243768401176,0.004458595296187042,0.3317392515553907,0.257396974290045,0.2240985259259642,0.06594841226339736,0.1065078219537246
act_ccss_cc,1.369 <= act_ccss_cc,0.3107142857142857,0.07012271475081393,280,87,193,-0.7967814389602559,4,INT,0.04275184275184275,0.09856996935648621,0.04655410318077144,0.1113744075829384,0.09315068493150686,0.01906336452420405,0.03918725458596647,0.3317392515553907,0.257396974290045,0.2240985259259642,0.06594841226339736,0.1065078219537246
agr3_Min_CMaxA_Due,0.500 <= agr3_Min_CMaxA_Due,0.7634543178973717,0.2001001753067869,799,610,189,1.171711576941738,0,INT,0.2997542997542997,0.0965270684371808,0.2301421937871761,0.1931279620853081,0.3506849315068493,0.0002471447388838775,0.007989825146028622,0.3243137835579102,0.3709440329453484,0.1437812752695163,0.0004119193309521045,0.01221578241462616
agr3_Min_CMaxA_Due,agr3_Min_CMaxA_Due < 0.5,0.5197272284461764,0.5141497620836464,2053,1067,986,0.07894988899995278,1,INT,0.5243243243243243,0.5035750766087844,0.0008376422535810672,0.514218009478673,0.4794520547945205,9.056684573505635e-09,0.004013765586222679,0.3243137835579102,0.3709440329453484,0.1437812752695163,0.0004119193309521045,0.01221578241462616
agr3_Min_CMaxA_Due,agr3_Min_CMaxA_Due = Missing,0.3137598597721297,0.2857500626095668,1141,358,783,-0.7825995579744455,2,INT,0.1759213759213759,0.3998978549540347,0.1838519310944807,0.292654028436019,0.1698630136986301,0.0001647655353836535,0.0002121916823748634,0.3243137835579102,0.3709440329453484,0.1437812752695163,0.0004119193309521045,0.01221578241462616
ags9_Mean_CMaxC_Due,0.690 <= ags9_Mean_CMaxC_Due,0.7557959814528593,0.1620335587277736,647,489,158,1.12976702803567,0,INT,0.2402948402948403,0.08069458631256383,0.1740237721813704,0.1433649289099526,0.252054794520548,0.002283730212495461,0.000561660393784975,0.3220259353047914,0.3979523550776447,0.2357773441477327,0.0118421978802975,0.003852966558514915
ags9_Mean_CMaxC_Due,0.472 <= ags9_Mean_CMaxC_Due < 0.69,0.6601731601731602,0.115702479338843,462,305,157,0.6640656621854298,1,INT,0.1498771498771499,0.08018386108273749,0.04355233489805371,0.1078199052132701,0.1643835616438356,0.0005556950049195444,0.001339343454596179,0.3220259353047914,0.3979523550776447,0.2357773441477327,0.0118421978802975,0.003852966558514915
ags9_Mean_CMaxC_Due,0.118 <= ags9_Mean_CMaxC_Due < 0.472,0.5298588490770901,0.2306536438767844,921,488,433,0.1195776518218135,2,INT,0.2398034398034398,0.221144024514811,0.001510857195184053,0.2097156398104265,0.2383561643835616,0.00199165278845187,8.75748083144306e-06,0.3220259353047914,0.3979523550776447,0.2357773441477327,0.0118421978802975,0.003852966558514915
ags9_Mean_CMaxC_Due,ags9_Mean_CMaxC_Due < 0.118,0.4379358437935844,0.1795642374154771,717,314,403,-0.2495435057060698,3,INT,0.1542997542997543,0.2058222676200204,0.0148360988416467,0.2156398104265403,0.1397260273972603,0.006601228804582549,0.001444927570555848,0.3220259353047914,0.3979523550776447,0.2357773441477327,0.0118421978802975,0.003852966558514915
ags9_Mean_CMaxC_Due,ags9_Mean_CMaxC_Due = Missing,0.3523274478330658,0.3120460806411219,1246,439,807,-0.6088241513201003,4,INT,0.2157248157248157,0.4121552604698672,0.1271250069339259,0.3234597156398104,0.2054794520547945,0.0004098910698480793,0.0004982776587464699,0.3220259353047914,0.3979523550776447,0.2357773441477327,0.0118421978802975,0.003852966558514915
ags12_Max_CMaxA_Due,1.5 <= ags12_Max_CMaxA_Due < 2.5,0.7265973254086181,0.1685449536689206,673,489,184,0.9774263928867297,0,INT,0.2402948402948403,0.09397344228804903,0.1372797541943225,0.1765402843601896,0.2904109589041096,0.0003703415890394492,0.009489916074299888,0.3206581453772466,0.3445820344896615,0.07460870543072924,0.0284208828603719,0.03977593401685552
ags12_Max_CMaxA_Due,2.500 <= ags12_Max_CMaxA_Due,0.6237113402061856,0.04858502379163536,194,121,73,0.505330561032214,1,INT,0.05945945945945946,0.0372829417773238,0.01032894893660476,0.02488151658767773,0.03013698630136986,0.01581581551207404,0.01987797564637051,0.3206581453772466,0.3445820344896615,0.07460870543072924,0.0284208828603719,0.03977593401685552
ags12_Max_CMaxA_Due,0.5 <= ags12_Max_CMaxA_Due < 1.5,0.5531000613873542,0.4079639368895567,1629,901,728,0.2132041830368092,2,INT,0.4427518427518428,0.3718079673135853,0.01238600958449165,0.3672985781990522,0.3917808219178082,0.004268909763961894,0.006232609281454881,0.3206581453772466,0.3445820344896615,0.07460870543072924,0.0284208828603719,0.03977593401685552
ags12_Max_CMaxA_Due,ags12_Max_CMaxA_Due < 0.5,0.4742857142857143,0.1314800901577761,525,249,276,-0.1029479299648721,3,INT,0.1223587223587224,0.1409601634320735,0.002630475867534292,0.1540284360189574,0.1287671232876712,0.003566483998142285,0.0003268784879903156,0.3206581453772466,0.3445820344896615,0.07460870543072924,0.0284208828603719,0.03977593401685552
ags12_Max_CMaxA_Due,ags12_Max_CMaxA_Due = Missing,0.2829218106995885,0.2434259954921112,972,275,697,-0.9300140929296679,4,INT,0.1351351351351351,0.3559754851889683,0.2138016690682128,0.2772511848341232,0.1589041095890411,0.004399331997154227,0.003848554526739928,0.3206581453772466,0.3445820344896615,0.07460870543072924,0.0284208828603719,0.03977593401685552
ags3_Mean_CMaxC_Due,1.167 <= ags3_Mean_CMaxC_Due,0.7983425414364641,0.09065865264212372,362,289,73,1.375966223122667,0,INT,0.142014742014742,0.0372829417773238,0.1398609695271343,0.0995260663507109,0.1917808219178082,0.0008266205380663185,0.01494175222622398,0.3199212956107749,0.3867189063974603,0.2087938868188171,0.01595344691357646,0.03119582585506425
ags3_Mean_CMaxC_Due,0.833 <= ags3_Mean_CMaxC_Due < 1.167,0.7158351409978309,0.1154520410718758,461,330,131,0.9238948709311442,1,INT,0.1621621621621622,0.0669050051072523,0.08424981081203682,0.1018957345971564,0.1698630136986301,0.001691691563615821,0.0003570695010578819,0.3199212956107749,0.3867189063974603,0.2087938868188171,0.01595344691357646,0.03119582585506425
ags3_Mean_CMaxC_Due,0.583 <= ags3_Mean_CMaxC_Due < 0.833,0.6338912133891214,0.1197094916103181,478,303,175,0.5489465901903956,2,INT,0.1488943488943489,0.08937691521961184,0.0303495890658614,0.08886255924170616,0.1095890410958904,0.009182740404955954,0.01203760091632764,0.3199212956107749,0.3867189063974603,0.2087938868188171,0.01595344691357646,0.03119582585506425
ags3_Mean_CMaxC_Due,ags3_Mean_CMaxC_Due < 0.583,0.4619840695148443,0.345855246681693,1381,638,743,-0.1523577392226627,3,INT,0.3135135135135135,0.3794688457609806,0.01258919851991229,0.3850710900473934,0.3232876712328767,0.004210926808092954,0.0002999732495186684,0.3199212956107749,0.3867189063974603,0.2087938868188171,0.01595344691357646,0.03119582585506425
ags3_Mean_CMaxC_Due,ags3_Mean_CMaxC_Due = Missing,0.3623188405797101,0.3283245679939895,1311,475,836,-0.5653137181409845,4,INT,0.2334152334152334,0.4269662921348314,0.1168452136693676,0.3246445497630332,0.2054794520547945,4.146759884541243e-05,0.003559429961936077,0.3199212956107749,0.3867189063974603,0.2087938868188171,0.01595344691357646,0.03119582585506425
ags12_Min_CMaxI_Days,6.5 <= ags12_Min_CMaxI_Days < 9.5,0.6936488169364882,0.2011019283746557,803,557,246,0.8172334770241363,0,INT,0.2737100737100737,0.1256384065372829,0.1152339755643815,0.1635071090047393,0.2328767123287671,0.007776155512661148,0.006594432815319804,0.3048989466762704,0.2861955558097633,0.06134291728585601,0.04556707276685026,0.04567795402733907
ags12_Min_CMaxI_Days,12.500 <= ags12_Min_CMaxI_Days,0.6756756756756757,0.04633107938893063,185,125,60,0.7339683084146026,1,INT,0.06142506142506143,0.03064351378958121,0.02135517751976658,0.02725118483412322,0.03561643835616438,0.01009725573952206,0.01403559519938157,0.3048989466762704,0.2861955558097633,0.06134291728585601,0.04556707276685026,0.04567795402733907
ags12_Min_CMaxI_Days,ags12_Min_CMaxI_Days < 6.5,0.6607142857142857,0.05609817180065114,224,148,76,0.6664782933646234,2,INT,0.07272727272727272,0.03881511746680286,0.02125300921422685,0.05213270142180094,0.09041095890410959,0.0002901751324599143,0.003844087231101757,0.3048989466762704,0.2861955558097633,0.06134291728585601,0.04556707276685026,0.04567795402733907
ags12_Min_CMaxI_Days,9.5 <= ags12_Min_CMaxI_Days < 12.5,0.6095890410958904,0.1828199348860506,730,445,285,0.4455849757395342,3,INT,0.2186732186732187,0.1455566905005107,0.02974257854171577,0.1433649289099526,0.1863013698630137,0.0095859067904108,0.005183814565050598,0.3048989466762704,0.2861955558097633,0.06134291728585601,0.04556707276685026,0.04567795402733907
ags12_Min_CMaxI_Days,ags12_Min_CMaxI_Days = Missing,0.3705509507557289,0.513648885549712,2051,760,1291,-0.5298539034466578,4,INT,0.3734643734643734,0.6593462717058223,0.1624695870197805,0.6137440758293838,0.4547945205479452,0.01781757959179634,0.01602002421648534,0.3048989466762704,0.2861955558097633,0.06134291728585601,0.04556707276685026,0.04567795402733907
ags12_Mean_CMaxI_Due,0.437 <= ags12_Mean_CMaxI_Due,0.7959183673469388,0.02454295016278487,98,78,20,1.360972835198561,0,INT,0.03832923832923833,0.01021450459652707,0.03697839461638394,0.005924170616113744,0.005479452054794521,0.02622848047199051,0.0633911527351498,0.3037236512210975,0.2808819744330369,0.0752054596216903,0.0875708582770356,0.1200443175895783
ags12_Mean_CMaxI_Due,0.174 <= ags12_Mean_CMaxI_Due < 0.437,0.75,0.02604557976458803,104,78,26,1.09860972457212,1,INT,0.03832923832923833,0.01327885597548519,0.02643173649529726,0.008293838862559242,0.01643835616438356,0.02016921157705507,0.01845699707475967,0.3037236512210975,0.2808819744330369,0.0752054596216903,0.0875708582770356,0.1200443175895783
ags12_Mean_CMaxI_Due,0.042 <= ags12_Mean_CMaxI_Due < 0.174,0.7338709677419355,0.03105434510393188,124,91,33,1.014350013652426,2,INT,0.04471744471744472,0.01685393258426966,0.02708605429913615,0.01184834123222749,0.01917808219178082,0.01840629017519441,0.02154573771966212,0.3037236512210975,0.2808819744330369,0.0752054596216903,0.0875708582770356,0.1200443175895783
ags12_Mean_CMaxI_Due,ags12_Mean_CMaxI_Due < 0.042,0.6368128474366893,0.4054595542198848,1619,1031,588,0.5615574630435259,3,INT,0.5066339066339066,0.3003064351378958,0.107878253534442,0.3613744075829384,0.5041095890410959,0.00507316371071604,1.260642672934539e-05,0.3037236512210975,0.2808819744330369,0.0752054596216903,0.0875708582770356,0.1200443175895783
ags12_Mean_CMaxI_Due,ags12_Mean_CMaxI_Due = Missing,0.36962890625,0.5128975707488104,2048,757,1291,-0.533809082768137,4,INT,0.371990171990172,0.6593462717058223,0.1644436309014622,0.6125592417061612,0.4547945205479452,0.01769371234207957,0.01663782363327742,0.3037236512210975,0.2808819744330369,0.0752054596216903,0.0875708582770356,0.1200443175895783
act_ccss_seniority,act_ccss_seniority < 31.5,0.7762237762237763,0.1790633608815427,715,555,160,1.243793853692967,0,INT,0.2727272727272727,0.08171603677221655,0.2300473658775522,0.08412322274881516,0.126027397260274,0.07166341120734188,0.113185762088056,0.3005629271206391,0.1995824634655532,0.3359711213304583,1.459386074763797,1.394958320203463
act_ccss_seniority,31.5 <= act_ccss_seniority < 42.5,0.6881720430107527,0.04658151765589782,186,128,58,0.7915863104864479,1,INT,0.0628992628992629,0.0296220633299285,0.02499894321705012,0.03909952606635071,0.07123287671232877,0.001306981691556331,0.001035320668476488,0.3005629271206391,0.1995824634655532,0.3359711213304583,1.459386074763797,1.394958320203463
act_ccss_seniority,42.5 <= act_ccss_seniority < 128.5,0.4786899955136832,0.5582268970698723,2229,1067,1162,-0.08529167844791133,2,INT,0.5243243243243243,0.5934627170582226,0.008562219259265588,0.1362559241706161,0.1698630136986301,0.5948423832700367,0.3993787503372294,0.3005629271206391,0.1995824634655532,0.3359711213304583,1.459386074763797,1.394958320203463
act_ccss_seniority,act_ccss_seniority = Missing,0.3531157270029673,0.0843976959679439,337,119,218,-0.6053711880572694,3,INT,0.05847665847665848,0.1113381001021451,0.03399693663762941,0.1078199052132701,0.09315068493150686,0.005730596376817579,0.01612186564178066,0.3005629271206391,0.1995824634655532,0.3359711213304583,1.459386074763797,1.394958320203463
act_ccss_seniority,128.500 <= act_ccss_seniority,0.3155893536121673,0.1317305284247433,526,166,360,-0.7741159184618944,4,INT,0.08157248157248158,0.1838610827374872,0.0830590710196902,0.6327014218009479,0.5397260273972603,0.7858427022180441,0.8652366214679206,0.3005629271206391,0.1995824634655532,0.3359711213304583,1.459386074763797,1.394958320203463
agr3_Max_CMaxC_Due,1.500 <= agr3_Max_CMaxC_Due,0.8009950248756219,0.1006761833208114,402,322,80,1.392523971430266,0,INT,0.1582309582309582,0.04085801838610827,0.1587046368220044,0.1113744075829384,0.2,0.001079375780112928,0.009779374345695811,0.2951143547670616,0.3654988989618784,0.2384992226161699,0.01551633398577136,0.01524403966664175
agr3_Max_CMaxC_Due,0.5 <= agr3_Max_CMaxC_Due < 1.5,0.6002960769800149,0.3383420986726772,1351,811,540,0.4066988526764795,1,INT,0.3985257985257985,0.2757916241062309,0.04516801796081927,0.292654028436019,0.3835616438356164,0.006625695916121387,0.0005725599863752292,0.2951143547670616,0.3654988989618784,0.2384992226161699,0.01551633398577136,0.01524403966664175
agr3_Max_CMaxC_Due,agr3_Max_CMaxC_Due < 0.5,0.4572697003329634,0.2256448785374405,901,412,489,-0.1713391019058851,2,INT,0.2024570024570025,0.2497446373850868,0.009921793848879243,0.268957345971564,0.2082191780821918,0.007602162415036568,0.0001616294469536482,0.2951143547670616,0.3654988989618784,0.2384992226161699,0.01551633398577136,0.01524403966664175
agr3_Max_CMaxC_Due,agr3_Max_CMaxC_Due = Missing,0.3659447348767737,0.3353368394690709,1339,490,849,-0.5496537089106865,3,INT,0.2407862407862408,0.433605720122574,0.1133858457853316,0.3270142180094787,0.2082191780821918,0.000209099874500472,0.004730475887617058,0.2951143547670616,0.3654988989618784,0.2384992226161699,0.01551633398577136,0.01524403966664175
ags12_Max_CMaxI_Days,14.500 <= ags12_Max_CMaxI_Days,0.6642599277978339,0.4162283996994741,1662,1104,558,0.6823361758239823,0,INT,0.5425061425061425,0.2849846782431052,0.1657401623257997,0.3293838862559242,0.4657534246575342,0.02031700661817663,0.01170576234175777,0.2925306121424609,0.280819057968942,0.04003531147644614,0.04114093208484283,0.02851556832538462
ags12_Max_CMaxI_Days,13.5 <= ags12_Max_CMaxI_Days < 14.5,0.6445783132530121,0.04157275231655397,166,107,59,0.5952906302213714,1,INT,0.05257985257985258,0.03013278855975485,0.01246498998694132,0.03199052132701422,0.04657534246575343,0.002503710403112756,0.0007266481116340113,0.2925306121424609,0.280819057968942,0.04003531147644614,0.04114093208484283,0.02851556832538462
ags12_Max_CMaxI_Days,ags12_Max_CMaxI_Days < 13.5,0.5614035087719298,0.02854996243425996,114,64,50,0.246859640432305,2,INT,0.03144963144963145,0.02553626149131767,0.001227344142403107,0.02488151658767773,0.03287671232876712,0.0005026354717571088,6.31336555075008e-05,0.2925306121424609,0.280819057968942,0.04003531147644614,0.04114093208484283,0.02851556832538462
ags12_Max_CMaxI_Days,ags12_Max_CMaxI_Days = Missing,0.3705509507557289,0.513648885549712,2051,760,1291,-0.5298539034466578,3,INT,0.3734643734643734,0.6593462717058223,0.1624695870197805,0.6137440758293838,0.4547945205479452,0.01781757959179634,0.01602002421648534,0.2925306121424609,0.280819057968942,0.04003531147644614,0.04114093208484283,0.02851556832538462
ags9_Mean_CMaxI_Days,ags9_Mean_CMaxI_Days < 11.944,0.7421383647798742,0.07963936889556725,318,236,82,1.057111761978629,0,INT,0.115970515970516,0.04187946884576098,0.0753518723260549,0.06516587677725119,0.1150684931506849,0.002898954911724749,7.03730134073363e-06,0.2797777906051655,0.2602568135670775,0.06977314745342605,0.04931476322571716,0.06100224260785972
ags9_Mean_CMaxI_Days,12.211 <= ags9_Mean_CMaxI_Days < 12.817,0.6853932584269663,0.1114450288004007,445,305,140,0.7786689675814469,1,INT,0.1498771498771499,0.07150153217568948,0.05794830422509907,0.08886255924170616,0.1178082191780822,0.005108442689189255,0.00771502886457612,0.2797777906051655,0.2602568135670775,0.06977314745342605,0.04931476322571716,0.06100224260785972
ags9_Mean_CMaxI_Days,12.817 <= ags9_Mean_CMaxI_Days,0.6315151515151515,0.2066115702479339,825,521,304,0.5387222033383922,2,INT,0.256019656019656,0.1552604698672115,0.05036918593098592,0.1409952606635071,0.1808219178082192,0.02505815809507116,0.02613716944433384,0.2797777906051655,0.2602568135670775,0.06977314745342605,0.04931476322571716,0.06100224260785972
ags9_Mean_CMaxI_Days,11.944 <= ags9_Mean_CMaxI_Days < 12.211,0.55,0.03506135737540696,140,77,63,0.200670406862279,3,INT,0.03783783783783784,0.03217568947906026,0.0009151995083914757,0.03909952606635071,0.06301369863013699,0.0004390175001095461,0.01281423283699864,0.2797777906051655,0.2602568135670775,0.06977314745342605,0.04931476322571716,0.06100224260785972
ags9_Mean_CMaxI_Days,ags9_Mean_CMaxI_Days = Missing,0.3955849889624724,0.5672426746806912,2265,896,1369,-0.4238953737523981,4,INT,0.4402948402948403,0.6991828396322778,0.1197055667433717,0.6658767772511849,0.5232876712328767,0.01581019002962246,0.01432877416061039,0.2797777906051655,0.2602568135670775,0.06977314745342605,0.04931476322571716,0.06100224260785972
ags9_Min_CMaxI_Days,6.5 <= ags9_Min_CMaxI_Days < 9.5,0.7019667170953101,0.1655396944653143,661,464,197,0.8566805313914005,0,INT,0.228009828009828,0.1006128702757916,0.1041538433497194,0.1315165876777251,0.1835616438356164,0.00782265589261394,0.009633345728047013,0.2747011567236286,0.2500643463837333,0.08968586311663003,0.04501355924149052,0.052463462401166
ags9_Min_CMaxI_Days,12.500 <= ags9_Min_CMaxI_Days,0.6850828729281768,0.04532932632106186,181,124,57,0.7772293498373484,1,INT,0.06093366093366093,0.02911133810010215,0.02344887065185,0.02843601895734597,0.03287671232876712,0.007855231463887245,0.01727252826861419,0.2747011567236286,0.2500643463837333,0.08968586311663003,0.04501355924149052,0.052463462401166
ags9_Min_CMaxI_Days,ags9_Min_CMaxI_Days < 6.5,0.6513157894736842,0.03806661657901327,152,99,53,0.6248270598922951,2,INT,0.04864864864864865,0.02706843718079673,0.01261625722315883,0.03672985781990521,0.0684931506849315,4.76585937893551e-05,0.006777199249947363,0.2747011567236286,0.2500643463837333,0.08968586311663003,0.04501355924149052,0.052463462401166
ags9_Min_CMaxI_Days,9.5 <= ags9_Min_CMaxI_Days < 12.5,0.6158038147138964,0.1838216879539194,734,452,282,0.471774975523165,3,INT,0.2221130221130221,0.1440245148110317,0.03380911178146074,0.1374407582938389,0.1917808219178082,0.01347782326157752,0.004451614993947045,0.2747011567236286,0.2500643463837333,0.08968586311663003,0.04501355924149052,0.052463462401166
ags9_Min_CMaxI_Days,ags9_Min_CMaxI_Days = Missing,0.3955849889624724,0.5672426746806912,2265,896,1369,-0.4238953737523981,4,INT,0.4402948402948403,0.6991828396322778,0.1197055667433717,0.6658767772511849,0.5232876712328767,0.01581019002962246,0.01432877416061039,0.2747011567236286,0.2500643463837333,0.08968586311663003,0.04501355924149052,0.052463462401166
ags9_Max_CMaxI_Due,0.500 <= ags9_Max_CMaxI_Due,0.7647058823529411,0.0638617580766341,255,195,60,1.17865384249675,0,INT,0.09582309582309582,0.03064351378958121,0.07416574415371611,0.01777251184834123,0.03013698630136986,0.05876477954273727,0.07583335872337275,0.2715436952413459,0.2540566820144707,0.06439852419085945,0.08360366196392008,0.09169562477367502
ags9_Max_CMaxI_Due,ags9_Max_CMaxI_Due < 0.5,0.640973630831643,0.3703981968444778,1479,948,531,0.5795923981744101,1,INT,0.4658476658476658,0.2711950970377937,0.1052809904190937,0.316350710900474,0.4465753424657534,0.008522265965909645,0.0008140879021679317,0.2715436952413459,0.2540566820144707,0.06439852419085945,0.08360366196392008,0.09169562477367502
ags9_Max_CMaxI_Due,ags9_Max_CMaxI_Due = Missing,0.3948649845064188,0.5657400450788881,2259,892,1367,-0.42690766518921,2,INT,0.4383292383292383,0.6981613891726252,0.1209246069765045,0.6658767772511849,0.5232876712328767,0.01631661645527316,0.01504817814813433,0.2715436952413459,0.2540566820144707,0.06439852419085945,0.08360366196392008,0.09169562477367502
agr12_Max_CMaxA_Due,1.500 <= agr12_Max_CMaxA_Due,0.7274011299435028,0.1773102930127723,708,515,193,0.9814763877990083,0,INT,0.2530712530712531,0.09856996935648621,0.1455843210826492,0.1919431279620853,0.3123287671232877,0.001159723606079068,0.01246246843963045,0.2681151854798434,0.3213544198816027,0.1985685156418037,0.01322707486126032,0.02124043951109445
